age,years_licensed,vehicle_age,vehicle_type,annual_mileage,prior_claims,avg_speed_mph,hard_braking_per_trip,sharp_cornering_per_trip,night_driving_pct,highway_pct,trips_per_week,phone_use_per_trip,speeding_pct,annual_premium
48,32,4,SUV,12028,0,39.3,0.92,0.25,17.3,24.0,28.8,0.26,3.1,1339.5
68,52,8,SUV,8306,0,57.8,1.47,0.87,29.3,40.4,19.7,0.91,33.5,1215.79
22,5,3,Truck,2873,0,34.5,0.44,0.13,18.2,33.8,13.0,1.29,42.6,1668.82
36,21,3,Sedan,7553,0,43.0,0.36,2.11,36.3,85.2,38.0,0.49,5.6,1189.14
51,35,15,SUV,10439,0,32.1,2.53,1.82,9.9,70.8,20.7,1.09,7.6,1414.53
27,8,16,Sports,16390,1,56.8,1.82,0.59,23.5,36.0,23.3,0.68,49.8,2766.16
42,26,14,SUV,11587,0,41.3,2.22,2.9,19.0,78.8,33.7,0.27,3.5,1323.32
19,4,3,Sedan,9924,0,38.3,0.2,0.25,11.8,63.7,20.5,0.34,7.8,1374.84
28,12,5,SUV,8436,1,42.7,0.38,2.02,11.1,66.4,18.9,0.42,5.2,1324.63
67,50,15,Sedan,14627,0,43.7,1.29,0.95,31.5,33.6,41.1,1.4,24.9,1323.8
48,30,3,Truck,17433,0,49.9,2.92,0.48,25.7,32.7,19.1,0.52,9.5,1696.22
73,55,5,Hatchback,16254,0,51.5,3.34,0.11,58.0,43.7,34.7,0.36,13.2,1500.37
32,17,4,SUV,14425,0,43.2,2.67,0.23,32.1,66.0,26.2,0.07,34.2,1662.61
26,8,15,SUV,6098,0,44.5,0.07,2.38,71.1,62.7,26.1,0.55,6.7,1462.99
40,22,15,Truck,10593,0,20.0,2.58,1.12,35.1,24.6,20.9,0.4,6.3,1522.96
36,17,9,Sedan,19789,0,39.6,3.44,0.32,36.2,81.5,23.4,1.41,49.2,1833.58
26,11,8,Sedan,16488,1,62.2,0.09,0.82,26.6,31.1,39.3,0.21,14.4,1773.97
52,37,3,Hatchback,5850,0,50.4,0.81,0.14,38.1,26.7,31.8,0.79,22.2,1237.33
38,20,13,Truck,11778,1,32.1,1.15,0.12,61.1,35.3,14.1,0.17,32.8,1836.14
26,8,3,Sedan,13452,0,40.3,0.4,2.86,24.4,70.1,17.1,0.09,29.0,1489.66
45,27,11,Sedan,8951,0,37.8,1.09,0.73,41.3,52.9,28.1,0.01,20.2,1332.0
63,46,9,Truck,2763,1,57.8,3.26,0.54,30.8,54.3,30.1,1.13,47.8,1729.94
68,52,3,Truck,12395,0,56.6,3.03,3.57,26.8,69.2,31.1,0.29,28.3,1732.41
24,7,17,Sports,8849,1,35.6,4.22,0.61,20.8,36.5,24.4,0.17,1.1,2057.12
33,18,12,Sedan,8865,0,45.1,0.99,0.49,11.0,35.1,18.2,0.26,6.3,1128.52
33,14,12,Hatchback,10581,0,31.4,0.79,0.38,7.1,13.4,18.5,0.62,8.0,806.6
50,34,13,SUV,11465,1,37.5,1.64,1.0,34.2,72.4,6.6,0.25,19.2,1391.1
21,2,17,Truck,11964,0,37.9,0.81,0.98,25.3,50.9,38.1,0.13,7.1,1657.81
21,6,0,SUV,8464,0,36.6,0.06,0.02,39.6,18.2,4.0,0.05,10.4,1348.28
56,41,15,Sedan,11119,0,49.4,1.91,1.27,21.0,66.4,23.1,0.49,57.2,1394.31
57,38,14,Hatchback,4970,1,61.2,0.49,1.86,29.5,66.1,10.8,1.8,6.0,1316.03
34,15,4,Sedan,13244,0,44.3,0.08,1.15,52.6,43.6,20.3,0.5,28.6,1607.92
54,35,5,Sedan,1000,1,32.3,0.03,2.45,38.1,56.3,29.6,1.47,7.9,1102.13
56,41,5,Sports,10842,0,47.5,4.02,0.39,14.4,34.8,6.7,1.05,12.5,1784.97
69,51,2,SUV,15677,0,47.5,0.44,0.26,6.9,79.8,27.8,0.08,43.7,1170.14
46,27,15,Sports,7763,1,42.7,0.89,1.43,20.7,57.0,32.0,1.06,31.1,1970.89
69,53,11,SUV,14866,0,67.3,4.51,0.25,37.4,50.3,21.7,0.0,9.5,1782.95
53,38,3,SUV,16623,0,47.9,0.95,0.11,22.1,18.5,46.9,0.36,37.1,1781.78
55,38,0,Hatchback,1000,0,51.9,0.12,0.12,63.5,71.4,7.0,0.37,30.3,989.91
56,39,3,Sedan,11395,0,20.0,1.2,1.76,29.6,21.9,11.3,0.65,18.9,1247.58
67,51,0,Sports,1000,1,33.4,0.14,0.03,39.8,91.3,22.6,0.71,34.8,1647.4
54,36,7,Sedan,11527,0,51.2,0.15,0.41,19.3,67.6,22.7,0.13,10.4,923.67
69,50,4,Sports,11971,0,48.4,2.86,0.17,15.0,38.4,25.9,1.07,16.2,1759.06
52,37,1,Sedan,2070,0,40.5,0.51,1.69,17.4,38.7,32.4,0.1,4.5,1029.81
24,5,11,SUV,19699,0,50.4,1.7,0.84,25.0,6.8,15.0,1.63,38.0,1977.9
44,29,16,Sports,13144,1,56.1,1.07,0.28,3.4,29.2,14.1,2.1,27.7,2237.63
45,28,6,SUV,8604,0,39.3,0.38,1.67,55.5,48.7,19.4,0.6,29.1,1481.66
39,20,10,Truck,17862,0,37.5,1.09,1.67,70.4,55.0,33.2,0.52,27.8,1948.33
31,15,3,Sports,4818,1,41.9,0.11,0.89,26.8,55.0,31.5,1.94,23.2,2105.24
24,6,4,Truck,7083,3,51.0,0.64,0.39,7.2,60.6,24.4,0.14,20.0,2312.69
54,38,5,Hatchback,2802,0,38.1,1.11,1.06,50.6,21.9,20.9,0.51,0.9,890.47
39,21,10,SUV,19204,1,55.2,0.39,3.25,31.5,49.2,23.8,0.26,27.4,2153.65
22,3,0,Sedan,13329,1,39.2,1.62,0.06,41.1,69.0,27.9,0.09,32.2,1862.51
72,53,9,Sedan,14638,0,38.3,0.08,0.37,82.5,35.2,25.8,0.07,13.7,1095.71
19,1,19,Sedan,13204,0,73.2,0.99,0.4,23.3,21.2,13.7,0.6,8.9,1744.55
44,27,10,Sedan,14295,1,30.2,1.88,1.2,5.8,24.1,13.2,0.13,26.9,1466.71
38,23,16,SUV,12312,0,54.4,0.84,1.26,23.2,45.8,22.9,0.46,10.0,1321.03
71,55,7,Sedan,13084,1,23.3,3.11,0.28,13.4,77.2,30.8,0.14,15.6,1061.15
55,39,12,Sedan,12430,0,52.9,1.5,0.29,28.2,63.4,16.5,0.3,13.2,1434.09
32,16,19,Sedan,9566,0,77.3,4.77,3.16,21.3,78.4,28.3,0.68,11.0,1592.19
38,19,17,Sports,11814,0,57.7,0.5,1.69,13.2,28.4,10.7,0.38,22.8,1851.11
27,11,15,SUV,13094,0,61.1,4.19,3.27,7.4,44.4,25.6,1.03,2.6,1760.36
40,25,1,SUV,12442,1,43.8,1.4,2.12,41.6,35.7,18.7,0.37,33.0,2013.73
73,55,4,Sports,6089,0,56.3,2.05,0.62,28.4,35.4,8.3,0.11,24.7,1729.74
56,38,17,Sedan,6620,0,48.0,3.49,0.16,17.7,8.9,20.6,1.14,30.8,1261.91
22,3,2,Hatchback,16331,1,69.3,1.2,1.19,8.6,65.3,14.9,0.27,28.9,1775.64
18,3,16,SUV,10772,0,31.7,2.97,0.52,18.9,44.0,22.8,1.01,17.1,1966.26
30,13,15,Sedan,14339,0,59.2,1.17,0.66,22.5,75.4,28.3,0.13,18.4,1196.59
38,19,5,Truck,7632,1,50.1,1.37,0.67,36.3,51.3,28.7,0.51,45.9,1872.45
43,24,18,Truck,6107,0,34.0,0.88,3.31,39.8,77.6,9.2,0.09,19.2,1240.65
67,52,6,SUV,8626,0,41.7,0.24,0.09,16.2,47.5,29.6,0.04,23.2,982.92
62,45,17,Sports,11110,0,25.8,1.21,0.26,7.6,60.5,28.3,3.4,10.2,1547.92
38,20,13,Sedan,9339,0,20.0,5.69,1.12,8.7,70.9,21.6,0.01,33.2,1388.84
70,55,5,Sedan,17176,0,30.6,2.32,2.58,29.8,75.6,14.9,0.45,12.1,1221.35
35,18,7,Sedan,12718,0,40.3,2.06,3.0,37.7,34.9,21.7,0.01,34.4,1745.33
54,35,14,Sedan,19396,0,46.0,1.55,0.98,8.1,73.4,37.9,0.4,12.0,1253.43
62,45,14,Sedan,13618,1,29.3,0.64,0.04,47.6,28.5,29.8,0.05,33.6,1480.26
49,30,14,Hatchback,2350,0,41.2,0.28,0.54,23.0,45.1,32.8,0.77,60.0,1054.73
53,38,15,Sedan,16224,0,47.8,0.38,3.01,24.0,78.9,17.1,0.17,0.7,1168.02
34,19,0,SUV,5962,0,38.1,0.01,0.83,11.0,21.1,20.7,0.21,47.6,1684.06
52,36,10,SUV,12922,0,32.0,1.68,1.56,11.1,76.5,14.6,0.15,44.3,1304.04
66,50,4,Sports,8901,0,36.2,2.51,0.38,56.1,76.3,19.7,0.06,8.7,1577.18
28,12,4,Hatchback,20571,0,61.0,0.47,0.03,43.5,68.9,35.9,0.35,20.8,1467.27
38,23,5,Truck,17758,1,24.3,0.14,1.04,58.1,85.0,21.4,0.3,18.7,1773.75
69,51,1,Hatchback,9033,0,58.9,0.61,2.16,34.2,31.8,19.5,0.39,52.3,1331.76
72,55,5,Truck,11491,1,61.4,0.52,5.56,18.6,78.0,26.9,0.49,22.9,1788.95
70,53,13,Hatchback,12978,0,40.7,0.9,2.25,63.3,51.6,20.4,0.05,30.9,1324.11
43,28,10,Truck,15454,0,50.5,0.46,0.97,38.9,30.1,25.7,0.27,31.9,1772.96
21,6,3,Sedan,12117,0,35.6,0.62,1.13,26.4,48.6,20.5,0.45,42.2,1881.27
51,32,8,SUV,7900,1,48.2,3.57,2.09,13.6,41.5,26.5,0.2,8.8,1626.32
69,50,2,SUV,9130,0,71.7,0.61,0.02,12.3,36.0,22.0,0.11,13.3,1480.09
65,46,15,SUV,11982,0,60.3,2.31,3.64,24.0,84.6,16.1,0.47,16.6,1545.77
35,20,10,Sedan,16938,1,39.0,1.47,0.91,18.5,27.8,33.4,0.63,20.1,1691.89
57,39,3,SUV,13711,0,29.2,0.62,3.65,15.7,27.0,39.5,0.69,29.3,1772.43
52,35,0,Hatchback,8906,0,41.5,2.55,1.74,25.5,44.2,29.0,0.2,16.1,1255.91
58,41,15,Sedan,14593,0,48.3,1.36,0.2,16.2,72.1,13.0,0.05,8.5,1082.28
46,28,18,Truck,10452,0,53.7,0.01,0.22,47.9,54.3,23.2,1.24,5.3,1358.35
69,51,15,Truck,15562,0,43.7,0.11,0.52,20.0,22.6,27.0,0.58,10.9,1271.85
46,29,10,Hatchback,22108,0,66.4,2.1,0.37,29.7,75.5,11.5,1.48,17.8,1423.38
55,39,7,Hatchback,10565,0,45.4,0.89,0.69,25.7,15.5,20.7,0.08,10.9,943.07
59,40,0,Truck,15206,0,39.3,0.78,1.11,17.7,26.5,13.8,0.54,0.1,1314.64
38,19,8,SUV,9018,0,51.3,0.24,0.69,12.3,70.0,16.8,0.11,23.8,1276.61
59,42,11,Sedan,11551,0,53.4,0.26,0.07,19.9,32.7,27.7,1.01,12.3,1052.93
30,12,7,SUV,12118,1,35.8,2.4,4.46,8.7,41.1,24.6,0.37,23.8,1964.56
66,50,16,Truck,11225,0,33.7,2.65,0.66,15.0,29.1,16.2,0.38,9.9,1124.98
58,41,9,Sports,21852,0,25.3,1.23,2.29,69.3,34.7,24.5,1.33,2.4,1948.53
34,15,6,Truck,10774,0,41.5,0.52,0.09,47.6,67.6,22.1,0.18,8.1,1552.0
73,55,18,Sedan,14347,0,59.6,4.05,1.99,20.3,33.2,32.1,0.48,9.5,1415.38
26,8,5,SUV,4280,1,53.0,1.47,0.23,19.4,52.1,8.4,0.08,32.2,1611.94
58,43,18,Sedan,13728,0,58.5,2.39,1.37,39.1,37.1,19.1,0.23,2.1,1137.38
18,1,17,Sedan,16568,0,37.1,0.0,1.3,63.0,21.7,37.1,0.11,21.0,1808.19
19,0,14,Sedan,9890,0,43.0,0.9,2.89,14.8,47.5,15.7,0.11,16.0,1583.6
65,49,1,Sedan,1959,1,22.1,3.07,0.46,47.3,48.6,16.4,0.54,15.6,1191.5
46,31,13,Sports,11845,2,57.1,0.62,0.14,7.3,21.8,20.9,0.17,34.2,2265.27
50,34,9,Sedan,12069,0,61.1,1.94,2.4,11.8,33.6,35.2,0.14,54.0,1763.69
27,8,15,Sedan,14896,0,32.2,1.61,0.48,15.7,71.0,28.2,0.83,40.3,1380.89
67,52,6,Hatchback,20044,1,64.5,0.25,0.32,66.0,36.5,16.5,0.32,25.3,1236.54
57,41,7,SUV,10480,0,42.2,2.24,0.8,33.4,73.3,24.3,0.24,26.5,1267.44
38,22,9,Sedan,8575,0,32.0,0.18,0.19,38.4,32.1,22.2,0.84,28.9,1029.81
45,30,14,Sedan,7332,0,41.2,1.95,0.42,54.7,37.7,28.6,0.34,15.9,1193.47
28,9,7,Sedan,12792,1,52.5,7.06,0.58,16.8,59.8,24.7,0.84,23.2,1960.84
72,55,12,Sedan,13917,0,44.4,4.75,0.39,29.0,62.5,26.6,0.19,5.2,1597.11
51,34,11,Sedan,9817,0,38.1,2.42,0.72,21.9,56.3,22.4,1.63,51.1,1532.33
25,10,7,SUV,15115,0,52.1,1.15,0.58,35.9,37.7,35.6,1.29,6.6,1515.84
39,21,14,Sedan,13862,0,53.2,1.69,1.79,6.8,77.5,24.7,0.87,35.0,1396.74
25,7,11,SUV,12173,0,42.9,1.95,3.01,52.3,55.6,20.0,0.12,24.8,2002.05
66,47,10,Sports,8390,0,40.7,0.01,0.13,19.5,59.6,33.5,0.65,7.0,1247.97
32,15,18,SUV,10073,0,38.5,0.16,2.08,20.9,54.9,29.7,0.85,8.1,1340.6
34,18,13,Hatchback,2281,0,50.7,1.36,3.22,26.3,62.1,17.7,0.23,15.7,1061.33
40,22,17,SUV,12943,0,25.7,0.01,1.39,15.8,72.1,2.0,0.08,16.3,1199.86
41,22,12,SUV,12105,1,35.8,3.59,6.76,62.0,23.8,29.3,0.16,51.1,2662.19
62,45,3,Truck,12754,0,43.1,1.01,0.49,26.6,84.9,21.5,0.44,40.0,1211.71
36,19,16,Sedan,14017,0,35.5,0.45,2.13,17.4,60.5,25.3,0.15,12.6,1142.17
22,3,18,Sedan,13543,1,48.0,0.75,1.34,22.3,53.5,34.5,0.54,27.6,1697.21
49,30,8,Truck,11558,2,47.0,2.85,0.47,20.0,31.4,17.4,0.25,5.0,1789.21
61,45,6,SUV,12195,0,74.8,3.93,1.46,29.2,76.2,16.0,0.13,20.7,1678.62
18,0,0,Truck,6383,0,35.9,0.19,0.86,22.0,23.0,13.8,0.47,21.6,1628.13
40,24,6,Hatchback,9665,0,44.9,2.26,0.25,15.3,50.0,42.6,0.04,24.2,1003.19
54,38,6,SUV,12202,2,33.5,1.29,0.23,25.8,93.8,34.5,0.49,24.2,1576.46
25,10,19,SUV,9057,0,68.3,1.32,1.5,34.8,50.0,30.4,1.83,36.8,1840.56
30,13,6,SUV,15441,0,65.4,2.27,1.49,44.9,69.7,9.6,0.62,24.1,1998.36
25,8,7,Hatchback,9365,0,26.2,0.38,0.91,23.8,44.1,13.6,0.2,37.9,1212.61
74,55,15,Sports,12865,0,43.0,1.14,0.84,51.1,64.1,30.6,1.16,19.6,1913.32
40,25,2,Hatchback,12466,1,45.4,0.58,0.24,29.3,94.6,28.2,0.38,28.3,1694.68
60,44,12,Sedan,14985,0,40.9,0.15,0.67,34.5,41.3,22.8,0.38,8.9,1178.1
18,2,9,Truck,15603,0,39.2,0.17,2.46,24.6,36.1,14.2,0.24,3.0,1943.34
62,43,17,Sedan,14776,0,54.3,0.22,2.31,37.5,75.3,33.4,0.03,28.4,1349.22
68,53,6,Sedan,3576,0,66.5,1.43,1.3,20.1,37.4,39.3,0.16,1.4,960.05
41,22,4,Hatchback,16777,0,54.7,0.17,7.12,36.7,33.5,28.5,0.85,12.7,1635.56
52,37,6,Sedan,18109,0,55.4,1.27,2.68,71.8,10.6,19.0,0.15,24.2,1811.18
41,22,16,Hatchback,10072,1,40.7,1.33,0.19,29.9,70.2,37.2,0.27,14.8,1224.68
34,16,3,Sedan,12947,0,57.2,3.51,0.61,37.4,15.8,26.3,0.5,12.9,1706.55
22,5,15,Sports,8437,1,57.2,1.48,0.17,9.0,38.4,38.0,0.17,26.3,2157.5
37,20,18,Sedan,4206,0,39.3,6.36,0.75,67.5,57.3,22.1,0.84,0.5,1609.76
38,22,9,SUV,9045,0,42.2,0.05,1.8,9.2,81.4,41.5,1.14,13.9,1332.73
57,39,2,Sedan,9839,1,26.1,1.83,0.2,9.2,41.7,21.4,0.03,49.8,1410.05
48,31,2,SUV,10581,0,28.8,0.04,2.55,28.5,33.7,19.7,0.43,21.6,1545.74
63,47,16,Sedan,8164,0,39.8,1.96,1.01,66.9,54.9,31.6,0.21,41.4,1402.31
53,35,9,Truck,9066,0,32.2,0.73,1.66,24.3,64.3,24.4,0.4,36.9,1301.97
28,11,16,Sedan,11956,0,54.7,1.42,0.06,4.7,44.9,28.1,0.4,20.3,1202.11
69,50,16,Sedan,8919,0,43.1,0.56,0.12,19.7,24.7,16.9,0.01,7.6,801.56
32,17,3,Sedan,14174,1,51.4,0.26,1.16,37.6,48.4,17.0,0.52,44.2,1702.65
36,18,5,SUV,14727,1,30.4,1.93,2.19,19.8,32.3,21.9,0.12,20.2,1982.86
24,8,11,Sports,21522,0,60.6,3.52,2.48,17.2,65.0,27.9,0.41,5.6,2290.41
68,50,19,Sports,16503,1,50.9,0.3,1.4,33.7,50.4,18.8,1.13,26.5,1989.07
45,29,16,Sedan,12972,0,49.9,3.8,0.27,5.9,38.6,33.6,0.11,13.5,1275.52
68,50,16,SUV,9519,0,56.4,0.23,0.26,11.0,54.8,24.1,0.16,17.0,979.69
60,44,9,Truck,13175,0,48.8,2.0,2.56,33.6,72.9,38.7,0.03,11.4,1559.02
22,5,6,Sedan,13306,0,32.8,4.81,0.14,4.9,28.4,16.6,0.34,23.4,1707.29
22,3,15,SUV,9947,0,52.5,0.24,1.39,15.7,48.4,27.7,1.02,32.3,1549.26
47,30,12,SUV,15135,1,35.6,0.86,0.92,43.5,93.3,28.7,0.39,6.3,1728.72
71,52,2,Sedan,6408,2,47.5,0.62,0.66,24.1,70.7,27.2,0.22,10.3,1219.22
49,32,1,Sedan,11022,0,35.7,0.74,0.7,14.1,68.6,24.6,1.18,31.9,1173.95
25,8,15,Sedan,14223,0,64.9,2.1,3.49,38.8,63.0,31.8,0.38,6.2,1725.01
27,9,5,SUV,10850,0,53.0,1.62,2.37,8.2,38.0,15.1,1.82,15.8,1515.08
55,40,5,Sedan,11173,0,57.1,5.2,2.4,10.2,28.6,27.3,0.69,26.6,1759.43
64,48,12,Sedan,11449,0,35.9,0.31,0.63,6.5,62.7,17.1,1.21,11.7,743.65
49,33,6,Sedan,8658,0,48.6,1.18,0.14,21.8,19.1,20.4,0.52,57.6,1406.33
65,49,4,Sedan,16696,0,47.3,0.89,7.36,40.0,29.4,27.1,2.27,16.0,1759.14
45,26,6,Sedan,7928,0,46.3,3.77,0.19,18.3,66.4,32.6,0.37,4.0,1340.59
34,18,1,Hatchback,13273,0,21.8,0.02,0.87,17.8,83.2,14.0,0.51,12.9,1182.91
48,32,16,Sedan,13655,0,68.6,6.79,0.37,16.6,25.3,38.2,0.07,43.4,1667.8
25,7,12,Truck,8206,0,44.5,0.98,0.86,21.5,31.8,33.0,1.38,25.2,1910.29
57,40,15,SUV,12292,0,51.0,1.47,0.44,26.4,48.9,25.3,0.2,22.4,1171.64
42,26,19,Truck,8361,1,29.2,0.67,2.73,16.6,73.0,16.5,0.55,8.8,1306.2
26,11,1,SUV,17564,0,62.6,2.87,4.14,46.5,51.7,37.2,0.22,31.9,2379.53
19,3,4,Sedan,7445,0,61.6,1.24,0.63,33.0,72.0,28.7,1.08,18.0,1759.12
32,13,17,Sports,9384,0,55.3,1.63,0.09,7.6,53.5,28.7,0.06,31.9,1902.79
67,48,6,SUV,7103,0,48.3,1.57,1.31,49.3,29.8,19.6,1.16,19.7,1401.47
20,1,10,Sports,6569,0,73.0,0.68,0.57,44.5,74.1,26.6,0.49,4.7,1813.04
66,50,10,SUV,18365,1,56.8,0.12,5.12,20.8,44.4,20.0,1.57,29.5,1868.81
53,35,16,Hatchback,14171,0,28.6,2.47,0.11,13.0,47.0,34.7,0.35,22.5,936.88
21,6,15,Truck,12561,0,47.7,0.51,0.15,34.3,64.9,34.9,0.34,10.6,1674.1
31,15,12,Hatchback,9374,0,52.0,2.84,1.44,38.0,33.4,23.8,0.22,7.8,1291.03
58,40,4,SUV,15630,1,46.3,1.41,1.71,48.2,46.3,20.3,0.2,42.7,2135.7
58,40,19,SUV,8703,1,51.9,0.65,0.76,24.4,53.0,31.3,0.07,16.8,1401.08
42,26,15,Truck,15175,0,62.3,1.35,0.39,13.2,60.9,30.2,0.2,18.2,1774.83
72,55,15,Sports,8510,0,42.7,1.56,0.44,8.7,53.8,15.7,0.47,12.0,1298.21
67,49,15,Hatchback,9422,0,40.4,1.84,0.49,18.0,45.4,22.7,0.04,27.6,957.36
27,9,13,Sedan,15033,1,32.0,2.59,0.31,24.4,72.3,42.5,0.1,22.3,1712.5
38,20,5,Truck,15455,0,22.6,0.26,2.28,15.3,72.1,24.9,0.98,39.1,1657.83
53,37,1,Sedan,14390,1,41.3,4.33,0.08,30.6,33.5,26.9,0.05,15.3,1606.33
29,11,13,SUV,7801,0,36.9,0.79,0.63,19.5,63.5,29.4,0.14,35.5,1387.73
44,25,15,Sedan,10213,0,42.5,2.95,1.65,27.9,45.9,20.5,0.0,21.4,1539.32
57,41,19,Sedan,12628,0,38.0,0.37,0.0,30.9,74.0,31.1,0.63,57.9,1156.05
19,0,12,Hatchback,8603,0,32.1,0.04,2.52,18.9,31.9,28.0,0.95,5.7,1435.24
71,54,14,Sedan,17484,0,38.4,1.28,1.47,17.1,22.4,34.0,1.06,5.1,1125.21
30,14,11,SUV,2392,1,51.2,0.59,0.09,27.6,67.0,11.5,1.15,25.5,1506.16
70,53,8,SUV,8885,1,38.6,6.25,2.7,22.1,69.4,27.8,0.26,35.5,1777.71
49,31,17,Sedan,9962,0,42.7,0.17,0.8,33.6,35.5,26.7,0.41,39.7,1302.25
48,30,13,Sedan,1000,0,70.1,0.07,1.27,20.3,83.5,13.7,0.57,26.5,1100.97
33,18,19,SUV,6415,1,57.9,0.07,2.56,31.0,70.9,22.9,1.23,28.6,1602.58
49,31,3,Sedan,14501,0,47.7,0.37,2.56,35.0,13.8,28.2,0.8,1.8,1565.38
49,32,7,Sports,12121,0,48.1,1.3,0.63,20.6,44.9,25.4,0.34,21.4,1629.09
51,33,7,Hatchback,18293,2,36.5,1.06,0.33,3.5,81.0,24.8,0.36,23.2,1369.29
28,12,15,Sedan,18181,0,40.0,0.65,0.36,23.6,61.9,24.9,0.2,20.0,1366.36
27,9,9,Sedan,13732,0,41.7,0.14,1.74,42.2,45.4,21.3,0.01,24.6,1453.1
32,17,16,SUV,13253,1,46.3,0.4,3.18,21.5,9.9,41.0,0.08,12.5,1727.79
34,16,0,Truck,12264,0,44.5,0.31,0.09,44.8,33.3,27.6,0.2,26.7,1642.94
57,40,17,Sedan,1380,1,31.5,2.05,0.02,25.4,68.3,27.5,0.47,10.4,1008.61
35,18,9,Sedan,6422,0,52.2,2.27,2.08,13.9,55.5,14.4,0.63,36.1,1288.62
72,54,3,SUV,12403,0,38.1,2.25,0.59,39.7,41.5,22.5,1.11,6.3,1525.63
26,9,0,Hatchback,14464,0,68.1,5.21,0.39,13.0,72.4,20.8,0.4,16.6,1739.28
42,25,3,SUV,13159,0,60.0,3.23,0.25,39.8,72.8,24.8,0.25,23.9,1577.9
57,42,3,SUV,8430,0,25.1,1.03,0.51,10.6,43.8,22.4,0.59,23.3,1209.09
31,15,3,Hatchback,15750,0,42.0,0.8,4.27,5.0,37.2,20.1,0.25,11.4,1397.07
42,27,16,Truck,17930,0,64.3,3.71,4.53,32.5,29.2,23.2,0.06,6.2,1874.59
67,48,8,Truck,15752,0,53.0,1.42,0.48,37.9,32.1,16.3,0.0,50.4,1658.14
39,24,18,SUV,15958,1,46.1,0.52,3.98,45.6,68.6,29.8,0.62,10.2,1893.68
69,51,12,Hatchback,9763,0,20.0,1.25,0.43,6.7,49.9,31.4,1.15,2.8,954.34
47,31,3,Truck,16304,0,42.4,7.27,2.31,11.6,11.8,29.0,0.57,23.4,2065.82
37,19,4,Sports,12583,0,47.5,2.84,0.29,9.8,53.4,31.8,0.01,54.1,2322.71
38,19,12,Truck,14046,1,20.3,0.5,2.1,27.5,61.8,31.3,0.12,7.8,1604.08
61,45,15,Truck,13462,0,52.4,4.58,0.52,19.4,87.5,14.7,1.46,6.8,1247.04
49,32,4,Sedan,11514,1,36.6,5.98,0.26,29.0,29.5,36.9,0.62,7.3,2009.5
68,53,7,Sedan,8560,0,48.6,0.39,3.28,23.2,44.5,32.0,0.67,3.5,1327.66
63,45,15,Truck,11671,1,46.6,3.39,0.29,47.9,41.5,9.7,0.82,1.9,1538.07
66,47,0,Sedan,15947,0,41.9,3.22,5.77,45.8,46.4,18.9,1.22,11.4,1806.2
73,55,5,SUV,10234,0,54.5,0.06,0.14,17.1,64.5,15.1,0.29,11.7,1264.14
38,23,10,Sedan,15573,1,48.4,1.66,0.01,13.8,51.2,28.5,0.28,25.2,1466.5
52,35,15,Sports,14948,0,77.6,0.55,2.46,12.4,64.4,20.7,0.01,8.2,1834.35
49,34,4,Sedan,10804,1,66.3,1.68,1.06,16.1,51.3,25.2,1.38,10.9,1740.07
47,31,15,Sports,17555,0,32.9,3.67,0.66,18.8,34.0,38.9,0.07,29.2,2240.84
72,55,6,SUV,10578,0,59.2,1.04,0.1,40.0,88.5,36.6,0.3,9.5,1232.47
56,39,18,Sedan,18038,0,36.2,0.8,1.03,20.6,44.8,17.3,0.46,20.2,960.26
66,49,0,SUV,13737,0,30.9,3.82,0.6,28.7,49.2,28.7,2.54,24.4,1984.39
29,13,8,Sedan,11937,1,27.3,5.48,0.79,7.3,59.9,39.6,0.25,14.9,1604.71
58,39,17,Sedan,8449,0,40.7,0.1,1.19,18.6,76.2,17.7,0.55,3.4,646.94
64,49,12,SUV,11647,0,57.1,3.84,1.23,22.8,27.0,32.7,1.53,23.5,1556.16
35,18,14,Sedan,11185,0,46.9,0.13,3.88,8.5,31.6,23.7,0.42,31.5,1104.95
38,22,2,Hatchback,6967,0,51.1,0.62,1.28,8.6,35.0,17.5,0.38,13.7,1120.7
30,11,9,Sedan,11130,0,20.0,2.16,0.5,20.7,46.0,37.1,0.43,6.7,1203.45
38,23,8,Truck,8785,0,42.3,2.25,0.48,45.2,50.9,21.6,0.85,34.3,1666.44
25,9,12,SUV,14344,1,32.4,1.94,0.78,35.9,34.4,23.8,0.02,0.8,1796.67
63,48,15,SUV,17225,0,26.0,0.06,0.36,27.4,53.6,22.2,0.71,19.3,1072.0
57,40,2,SUV,7092,0,30.6,0.21,0.57,12.1,37.5,33.4,0.09,15.3,1070.3
63,44,14,Truck,18849,2,45.9,4.13,2.22,15.3,46.8,32.9,0.73,40.5,2296.32
24,8,16,Truck,11486,0,52.9,0.13,2.36,62.1,48.6,19.1,0.8,54.1,2290.36
40,21,13,Truck,8100,0,34.1,0.12,1.19,56.8,52.3,25.9,0.49,32.3,1474.09
61,44,6,Sedan,15031,0,52.1,2.71,1.05,11.2,81.5,28.0,0.29,10.9,894.06
49,30,19,Truck,10214,1,54.8,1.54,0.67,17.5,34.0,32.8,0.66,19.7,1895.49
28,9,15,Sedan,11673,0,49.0,0.65,1.21,18.5,59.6,20.1,0.01,33.7,1590.77
39,21,7,Sedan,10383,0,34.7,0.27,1.97,11.2,65.9,36.1,0.52,29.8,1412.03
39,20,3,SUV,8733,0,39.0,3.23,1.61,21.7,44.9,31.5,0.13,14.5,1666.94
